Analyst : Administrator
SampleID : Kwas_Tereftalowy_0p01mg/ml
Sample : hf
Sample Injected : 05.10.2023 15:56:02
Range : 10000000 µRIU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0.02
Retention Unit : Seconds
Detector Unit : µRIU
Y Axis Title: Refractive Index
Data Original : C:\ClarityChrom\DataFiles\2023-07-24 Polysep1000\Data\332_Kwas_Tereftalowy_0p01mg_ml.prm
Converted : 09.05.2024 13:32:47

[Min.]	[µRIU]
0	0.00017748151731211692
0.0016666666666666668	0.00037423984031192958
0.0033333333333333335	-0.0010292896768078208
0.0050000000000000001	-0.0016049923142418265
0.0066666666666666671	-0.0026133651845157146
0.0083333333333333332	-0.0046795313246548176
0.01	-0.0044960714876651764
0.011666666666666667	-0.0048641376197338104
0.013333333333333334	-0.006556385662406683
0.014999999999999999	-0.0060205226764082909
0.016666666666666666	-0.0045676468871533871
0.018333333333333333	-0.0016215145587921143
0.02	-0.00057563767768442631
0.021666666666666667	-0.00048524537123739719
0.023333333333333334	-0.0020599651616066694
0.025000000000000001	-0.00092840159777551889
0.026666666666666668	-0.0013884035870432854
0.028333333333333332	-0.0031837362330406904
0.029999999999999999	-0.0025689804460853338
0.031666666666666669	-0.0036390430759638548
0.033333333333333333	-0.0020288650412112474
0.035000000000000003	-0.0024625028017908335
0.036666666666666667	-0.0032754759304225445
0.03833333333333333	-0.0021601165644824505
0.040000000000000001	-0.0012546407524496317
0.041666666666666664	-0.00066692428663372993
0.043333333333333335	0.00052697648061439395
0.044999999999999998	0.0035640781279653311
0.046666666666666669	0.0058035058900713921
0.048333333333333332	0.0048449607565999031
0.050000000000000003	0.0037734042853116989
0.051666666666666666	0.002962842583656311
0.053333333333333337	0.0048798006027936935
0.055	0.006974061019718647
0.056666666666666664	0.0057776062749326229
0.058333333333333334	0.006474771536886692
0.059999999999999998	0.0082244779914617538
0.061666666666666668	0.00907933060079813
0.063333333333333339	0.0076354364864528179
0.065000000000000002	0.0058228406123816967
0.066666666666666666	0.0069893659092485905
0.068333333333333329	0.0084776319563388824
0.070000000000000007	0.0087468512356281281
0.07166666666666667	0.0085064014419913292
0.073333333333333334	0.0094278454780578613
0.074999999999999997	0.0074839340522885323
0.076666666666666661	0.0069798477925360203
0.078333333333333338	0.0093346415087580681
0.080000000000000002	0.012041868641972542
0.081666666666666665	0.010632308200001717
0.083333333333333329	0.010174314491450787
0.085000000000000006	0.0093660922721028328
0.08666666666666667	0.010808777064085007
0.088333333333333333	0.010945340618491173
0.089999999999999997	0.011181898415088654
0.09166666666666666	0.0096906945109367371
0.093333333333333338	0.0066064652055501938
0.095000000000000001	0.0078616179525852203
0.096666666666666665	0.0086603295058012009
0.098333333333333328	0.007492993026971817
0.10000000000000001	0.0090541159734129906
0.10166666666666667	0.0090842694044113159
0.10333333333333333	0.0087212370708584785
0.105	0.010072652250528336
0.10666666666666667	0.010336587205529213
0.10833333333333334	0.0074981655925512314
0.11	0.0073467036709189415
0.11166666666666666	0.0094906287267804146
0.11333333333333333	0.013314554467797279
0.115	0.0097504053264856339
0.11666666666666667	0.0088498033583164215
0.11833333333333333	0.0083659691736102104
0.12	0.0092093665152788162
0.12166666666666667	0.010221941396594048
0.12333333333333334	0.012924812734127045
0.125	0.015662388876080513
0.12666666666666668	0.013184844516217709
0.12833333333333333	0.015120734460651875
0.13	0.018935617059469223
0.13166666666666665	0.017432888969779015
0.13333333333333333	0.017695186659693718
0.13500000000000001	0.018575234338641167
0.13666666666666666	0.01875002309679985
0.13833333333333334	0.017295069992542267
0.14000000000000001	0.017091382294893265
0.14166666666666666	0.018187735229730606
0.14333333333333334	0.018559452146291733
0.14499999999999999	0.016954425722360611
0.14666666666666667	0.015125791542232037
0.14833333333333334	0.013683379627764225
0.14999999999999999	0.013452863320708275
0.15166666666666667	0.012906179763376713
0.15333333333333332	0.011432276107370853
0.155	0.014068893156945705
0.15666666666666668	0.014654332771897316
0.15833333333333333	0.012698447331786156
0.16	0.01512849610298872
0.16166666666666665	0.015541811473667622
0.16333333333333333	0.015789331868290901
0.16500000000000001	0.014995131641626358
0.16666666666666666	0.015406819991767406
0.16833333333333333	0.016024665907025337
0.17000000000000001	0.012222670018672943
0.17166666666666666	0.011853862553834915
0.17333333333333334	0.012418368831276894
0.17499999999999999	0.012306710705161095
0.17666666666666667	0.012164813466370106
0.17833333333333334	0.011615644209086895
0.17999999999999999	0.010316693224012852
0.18166666666666667	0.011136608198285103
0.18333333333333332	0.010408381931483746
0.185	0.011143314652144909
0.18666666666666668	0.014499394223093987
0.18833333333333332	0.016860898584127426
0.19	0.016842823475599289
0.19166666666666668	0.015885038301348686
0.19333333333333333	0.014899631030857563
0.19500000000000001	0.01471606083214283
0.19666666666666666	0.01483586709946394
0.19833333333333333	0.017183629795908928
0.20000000000000001	0.01957135833799839
0.20166666666666666	0.02160673588514328
0.20333333333333334	0.021657342091202736
0.20499999999999999	0.022160956636071205
0.20666666666666667	0.025075433775782585
0.20833333333333334	0.028490250930190086
0.20999999999999999	0.029746852815151215
0.21166666666666667	0.028135178610682487
0.21333333333333335	0.027281401678919792
0.215	0.027587246149778366
0.21666666666666667	0.026317737996578217
0.21833333333333332	0.024411391466856003
0.22	0.025749096646904945
0.22166666666666668	0.029955601319670677
0.22333333333333333	0.033198602497577667
0.22500000000000001	0.032838869839906693
0.22666666666666666	0.033453855663537979
0.22833333333333333	0.033216856420040131
0.23000000000000001	0.034736298024654388
0.23166666666666666	0.036331396549940109
