Analyst : Administrator
SampleID : PET_Hydroliza_72H
Sample : PET_Hydroliza_72H
Sample Injected : 04.02.2024 17:40:28
Range : 10000 mAU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0.02
Retention Unit : Seconds
Detector Unit : mAU
Y Axis Title: Absorbance
Data Original : C:\ClarityChrom\DataFiles\2024-01-04 polysep-gfc-1000 90P 0p1M Na2PO4 10P MeOH\Data\262_PET_Hydroliza_72H.prm
Converted : 09.05.2024 13:21:02

[Min.]	[mAU]
0	0.013000000268220901
0.0016666666666666668	0.018999999389052391
0.0033333333333333335	0.019999999552965164
0.0050000000000000001	0.008999999612569809
0.0066666666666666671	-0.0040000001899898052
0.0083333333333333332	-0.0020000000949949026
0.01	0
0.011666666666666667	0
0.013333333333333334	0
0.014999999999999999	0
0.016666666666666666	-0.019999999552965164
0.018333333333333333	-0.019999999552965164
0.02	-0.016000000759959221
0.021666666666666667	-0.017999999225139618
0.023333333333333334	-0.017000000923871994
0.025000000000000001	-0.008999999612569809
0.026666666666666668	-0.0030000000260770321
0.028333333333333332	-0.0020000000949949026
0.029999999999999999	0
0.031666666666666669	-0.0010000000474974513
0.033333333333333333	-0.0040000001899898052
0.035000000000000003	-0.004999999888241291
0.036666666666666667	-0.0030000000260770321
0.03833333333333333	-0.0070000002160668373
0.040000000000000001	-0.010999999940395355
0.041666666666666664	-0.012000000104308128
0.043333333333333335	-0.020999999716877937
0.044999999999999998	-0.030999999493360519
0.046666666666666669	-0.030999999493360519
0.048333333333333332	-0.026000000536441803
0.050000000000000003	-0.029999999329447746
0.051666666666666666	-0.037000000476837158
0.053333333333333337	-0.039000000804662704
0.055	-0.037000000476837158
0.056666666666666664	-0.037000000476837158
0.058333333333333334	-0.030999999493360519
0.059999999999999998	-0.02500000037252903
0.061666666666666668	-0.02500000037252903
0.063333333333333339	-0.035000000149011612
0.065000000000000002	-0.041000001132488251
0.066666666666666666	-0.035999998450279236
0.068333333333333329	-0.02500000037252903
0.070000000000000007	-0.019999999552965164
0.07166666666666667	-0.027000000700354576
0.073333333333333334	-0.029999999329447746
0.074999999999999997	-0.032000001519918442
0.076666666666666661	-0.037999998778104782
0.078333333333333338	-0.048999998718500137
0.080000000000000002	-0.054000001400709152
0.081666666666666665	-0.052000001072883606
0.083333333333333329	-0.046999998390674591
0.085000000000000006	-0.045000001788139343
0.08666666666666667	-0.039000000804662704
0.088333333333333333	-0.035999998450279236
0.089999999999999997	-0.034000001847743988
0.09166666666666666	-0.039000000804662704
0.093333333333333338	-0.048999998718500137
0.095000000000000001	-0.057000000029802322
0.096666666666666665	-0.05299999937415123
0.098333333333333328	-0.046000000089406967
0.10000000000000001	-0.048000000417232513
0.10166666666666667	-0.046999998390674591
0.10333333333333333	-0.037999998778104782
0.105	-0.037999998778104782
0.10666666666666667	-0.041999999433755875
0.10833333333333334	-0.046999998390674591
0.11	-0.048999998718500137
0.11166666666666666	-0.048999998718500137
0.11333333333333333	-0.046000000089406967
0.115	-0.057999998331069946
0.11666666666666667	-0.068999998271465302
0.11833333333333333	-0.067000001668930054
0.12	-0.063000001013278961
0.12166666666666667	-0.061999998986721039
0.12333333333333334	-0.059000000357627869
0.125	-0.05299999937415123
0.12666666666666668	-0.050999999046325684
0.12833333333333333	-0.050999999046325684
0.13	-0.052000001072883606
0.13166666666666665	-0.054000001400709152
0.13333333333333333	-0.054000001400709152
0.13500000000000001	-0.054000001400709152
0.13666666666666666	-0.059999998658895493
0.13833333333333334	-0.064999997615814209
0.14000000000000001	-0.057000000029802322
0.14166666666666666	-0.050999999046325684
0.14333333333333334	-0.056000001728534698
0.14499999999999999	-0.057999998331069946
0.14666666666666667	-0.05000000074505806
0.14833333333333334	-0.039000000804662704
0.14999999999999999	-0.041000001132488251
0.15166666666666667	-0.043000001460313797
0.15333333333333332	-0.043000001460313797
0.155	-0.050999999046325684
0.15666666666666668	-0.061999998986721039
0.15833333333333333	-0.064999997615814209
0.16	-0.064000003039836884
0.16166666666666665	-0.065999999642372131
0.16333333333333333	-0.061999998986721039
0.16500000000000001	-0.054999999701976776
0.16666666666666666	-0.057000000029802322
0.16833333333333333	-0.061000000685453415
0.17000000000000001	-0.067000001668930054
0.17166666666666666	-0.068000003695487976
0.17333333333333334	-0.068999998271465302
0.17499999999999999	-0.065999999642372131
0.17666666666666667	-0.068999998271465302
0.17833333333333334	-0.068000003695487976
0.17999999999999999	-0.065999999642372131
0.18166666666666667	-0.061999998986721039
0.18333333333333332	-0.070000000298023224
0.185	-0.079000003635883331
0.18666666666666668	-0.082000002264976501
0.18833333333333332	-0.081000000238418579
0.19	-0.083999998867511749
0.19166666666666668	-0.082000002264976501
0.19333333333333333	-0.076999999582767487
0.19500000000000001	-0.075000002980232239
0.19666666666666666	-0.075000002980232239
0.19833333333333333	-0.075999997556209564
0.20000000000000001	-0.079000003635883331
0.20166666666666666	-0.079999998211860657
0.20333333333333334	-0.068999998271465302
0.20499999999999999	-0.064000003039836884
0.20666666666666667	-0.059999998658895493
0.20833333333333334	-0.064999997615814209
0.20999999999999999	-0.070000000298023224
0.21166666666666667	-0.079999998211860657
0.21333333333333335	-0.075000002980232239
0.215	-0.067000001668930054
0.21666666666666667	-0.064000003039836884
0.21833333333333332	-0.072999998927116394
0.22	-0.075999997556209564
0.22166666666666668	-0.072999998927116394
0.22333333333333333	-0.064999997615814209
0.22500000000000001	-0.063000001013278961
0.22666666666666666	-0.059000000357627869
0.22833333333333333	-0.061000000685453415
0.23000000000000001	-0.064999997615814209
0.23166666666666666	-0.071999996900558472
0.23333333333333334	-0.070000000298023224
0.23499999999999999	-0.063000001013278961
0.23666666666666666	-0.054000001400709152
0.23833333333333334	-0.05299999937415123
0.23999999999999999	-0.059999998658895493
0.24166666666666667	-0.070000000298023224
0.24333333333333335	-0.074000000953674316
0.245	-0.071000002324581146
0.24666666666666667	-0.071000002324581146
0.24833333333333332	-0.071999996900558472
0.25	-0.074000000953674316
0.25166666666666665	-0.067000001668930054
0.25333333333333335	-0.063000001013278961
0.255	-0.061999998986721039
0.25666666666666665	-0.071999996900558472
0.25833333333333336	-0.074000000953674316
0.26000000000000001	-0.071000002324581146
0.26166666666666666	-0.065999999642372131
0.26333333333333331	-0.068999998271465302
0.26500000000000001	-0.075999997556209564
0.26666666666666666	-0.082000002264976501
0.26833333333333331	-0.083999998867511749
